"City","Lat","Lon","Month","MonthHeat","MonthCold","MonthWater","MonthElec","MonthSolar"
"Ankara",39.9207759,"32.8540497","January","869.9261673272875","0.010605020142949088",179.90889371120068,396.8910462935594,99.08360925783626
"Ankara",39.9207759,"32.8540497","February","730.4134482392482","2.4129716772776044",176.30279320286883,395.898406957344,213.625401888574
"Ankara",39.9207759,"32.8540497","March","398.2572484033295","32.86735172634778",165.3706407871261,390.9289650733335,381.8545461931569
"Ankara",39.9207759,"32.8540497","April","128.66821347929866","166.66222348438686",151.44128310140715,387.5264537768704,622.2560064596407
"Ankara",39.9207759,"32.8540497","May","15.809993703144512","425.96399404618336",136.76759549971334,389.10284489707044,781.6847191318386
"Ankara",39.9207759,"32.8540497","June","0.1239418085577325","729.3129050919165",126.12086682011919,382.36554822376644,979.0631114355715
"Ankara",39.9207759,"32.8540497","July","0.","1086.0064787402125",115.74764437744953,386.12626826332047,1062.8981966309982
"Ankara",39.9207759,"32.8540497","August","0.","1083.8712172374603",114.8623661081342,384.6128727300267,940.4283367502921
"Ankara",39.9207759,"32.8540497","September","1.2236508328483557","593.9539732361087",128.24873317149525,389.64991102687503,654.2780001375849
"Ankara",39.9207759,"32.8540497","October","62.320985845170526","166.2228704348726",145.9027933564901,399.03383076108565,328.8045681412493
"Ankara",39.9207759,"32.8540497","November","312.1913821627118","22.560205164999545",162.31521470046394,398.8121801050402,187.2237536241097
"Ankara",39.9207759,"32.8540497","December","684.6241332470768","0.8063569472065879",174.82000090092367,404.546927105627,96.57735273289815
"Baghdad",33.3061701,"44.3872213","January","86.27782092921812","85.99640151839496",150.05447400631473,409.82223224183485,256.8631593303423
"Baghdad",33.3061701,"44.3872213","February","34.45989141686064","238.48955947799047",141.78932437084427,409.38839417421644,411.239813796853
"Baghdad",33.3061701,"44.3872213","March","2.126987839137712","632.40795062092",126.98317691187162,405.879363508119,658.0661052865075
"Baghdad",33.3061701,"44.3872213","April","0.","1235.3216614723488",110.02989878696302,403.000747936812,848.7780057646704
"Baghdad",33.3061701,"44.3872213","May","0.","1918.9891941288743",93.6053606109734,404.87891478750856,953.9893917494614
"Baghdad",33.3061701,"44.3872213","June","0.","2494.2385366998355",81.0856032252697,397.86084420554295,1190.0877921873437
"Baghdad",33.3061701,"44.3872213","July","0.","2723.7847202597045",74.9510685298076,402.84291819003033,1117.8327557363941
"Baghdad",33.3061701,"44.3872213","August","0.","2696.5189304208848",75.03956950457929,400.00301518205555,1030.3879890839255
"Baghdad",33.3061701,"44.3872213","September","0.","2178.337839737245",86.62980635015684,404.91573368279023,847.0647728658358
"Baghdad",33.3061701,"44.3872213","October","0.","1357.2176595570245",104.60494902575444,413.5219346196689,493.0585886500837
"Baghdad",33.3061701,"44.3872213","November","2.1258881397290366","414.4139928808682",131.0724185917828,411.29886063631454,327.5929711116618
"Baghdad",33.3061701,"44.3872213","December","44.837732752971334","135.95553563332885",144.74368617033468,416.62605511215753,235.45130129806884
"Bangalore",12.9767936,"77.590082","January","0","732.555153573619",122.78217482471301,419.0101146790003,763.2236839180216
"Bangalore",12.9767936,"77.590082","February","0","954.1896372230647",117.26451732870669,420.7144088945793,886.4923202162644
"Bangalore",12.9767936,"77.590082","March","0","1241.8950502666448",110.26259275118558,419.430173347914,968.1035418867469
"Bangalore",12.9767936,"77.590082","April","0","1358.9789575627763",107.16213249290936,418.80141654522197,917.6111861078097
"Bangalore",12.9767936,"77.590082","May","0","1212.2607117321581",110.19329469786732,423.22900261242944,818.8754018044089
"Bangalore",12.9767936,"77.590082","June","0","912.9599902887684",116.10144414666401,417.7716584898865,545.2134002390067
"Bangalore",12.9767936,"77.590082","July","0","772.9170548133192",118.67164700691319,423.1902163624571,413.5006825313221
"Bangalore",12.9767936,"77.590082","August","0","768.4774804416378",119.07915661143839,418.6359719978613,461.989072945949
"Bangalore",12.9767936,"77.590082","September","0","800.0122635005878",118.74394975360687,421.94052505906217,545.9373100988804
"Bangalore",12.9767936,"77.590082","October","0","765.7328669904819",119.42807274652523,426.95676519338264,540.7281694974747
"Bangalore",12.9767936,"77.590082","November","0","636.1306216699679",122.72310871935196,423.71328108804505,505.0639008420938
"Bangalore",12.9767936,"77.590082","December","0","586.2167261204997",124.7252883944147,426.85357457386493,541.7665418773839
"Bangkok",13.7524938,"100.4935089","January","0","1206.4857474119583",109.17854593452195,432.31697303426284,624.039976246667
"Bangkok",13.7524938,"100.4935089","February","0","1427.9793222438193",104.03684821225097,434.9622213297613,682.8565420834685
"Bangkok",13.7524938,"100.4935089","March","0","1578.0923092233725",101.12287023782848,433.49733516946674,808.6328735651242
"Bangkok",13.7524938,"100.4935089","April","0","1690.9921831965478",98.3532926709664,432.0015002650698,799.5224746532712
"Bangkok",13.7524938,"100.4935089","May","0","1608.7263710196464",99.74905419113044,434.27165572121316,678.1737495187018
"Bangkok",13.7524938,"100.4935089","June","0","1520.515240832282",101.41886579640554,429.489245938255,586.4846655097731
"Bangkok",13.7524938,"100.4935089","July","0","1418.7924990942422",103.26969130197786,436.0268820590934,501.3513328907358
"Bangkok",13.7524938,"100.4935089","August","0","1425.1949339334187",103.4004183573802,432.06064028760954,544.9583902067773
"Bangkok",13.7524938,"100.4935089","September","0","1340.2938978945278",104.90959689862366,435.44197712064465,483.305294386605
"Bangkok",13.7524938,"100.4935089","October","0","1295.6731324464367",106.13991533141133,440.74889421144144,496.65174476720654
"Bangkok",13.7524938,"100.4935089","November","0","1306.3814956045499",106.16195663229442,438.07747914475044,542.3922887796108
"Bangkok",13.7524938,"100.4935089","December","0","1196.9344490983833",108.8044372361884,441.5206742612754,542.6000245729132
"Barcelona",41.3828939,"2.1774322","January","9.640627706860567","2.2414259137647914",149.2642896730398,377.69206191617565,140.7289450022408
"Barcelona",41.3828939,"2.1774322","February","16.997230461985595","11.647023194276848",150.14377908103594,376.260007951677,252.92574555992815
"Barcelona",41.3828939,"2.1774322","March","3.062251420159214","58.18508733297297",146.31390519304566,372.00261243747633,458.76474527167574
"Barcelona",41.3828939,"2.1774322","April","0.002061861713798151","159.3612127033512",140.58018160714644,368.91759741756744,677.8306214669797
"Barcelona",41.3828939,"2.1774322","May","0.","354.44980977735327",132.8065476142829,370.1291663643168,849.0875186900251
"Barcelona",41.3828939,"2.1774322","June","0.","773.3107556593718",122.43323298189024,363.7591704221329,992.2854530218154
"Barcelona",41.3828939,"2.1774322","July","0.","1091.8241441540997",114.4514876532613,367.65694599631547,976.5740941991145
"Barcelona",41.3828939,"2.1774322","August","0.","1072.9801874650568",113.61872939080185,366.3202461367978,784.623321442688
"Barcelona",41.3828939,"2.1774322","September","0.","790.6638641370089",118.90355784551717,370.8221474234736,537.247032646742
"Barcelona",41.3828939,"2.1774322","October","0.","419.1344543952004",126.56245346739489,380.1396761199725,297.3017864663256
"Barcelona",41.3828939,"2.1774322","November","0.022061384893956437","83.62493110036513",137.91398122807757,379.89968614671653,162.31805199521565
"Barcelona",41.3828939,"2.1774322","December","2.396944362677264","6.32366991649391",146.4893665262039,386.0427609210285,115.04410549558303
"Bogotá",4.5987761,"-74.0765362","January","0.840082534347657","199.6512945625992",142.19277879296035,355.1451825823674,526.329324095531
"Bogotá",4.5987761,"-74.0765362","February","0.07085317363321991","232.51620282291913",141.05052011737632,356.01789452795526,589.0749529986925
"Bogotá",4.5987761,"-74.0765362","March","0","197.286049616343",141.11349764061177,355.8527636498168,493.5371860713727
"Bogotá",4.5987761,"-74.0765362","April","0","161.5162286404969",141.6423909188312,355.56706844464503,420.6643373647112
"Bogotá",4.5987761,"-74.0765362","May","0.005441321858238392","143.36261866999308",142.09575535521614,357.93926340916465,384.48272309335783
"Bogotá",4.5987761,"-74.0765362","June","0.002293773328334123","117.55813871702172",143.53303331014214,354.4770505053409,348.32076770646216
"Bogotá",4.5987761,"-74.0765362","July","0.007142497974276061","127.74196418973648",143.9204019371723,357.03521099898603,393.6407964290705
"Bogotá",4.5987761,"-74.0765362","August","0.012227887389721324","169.27850107958932",142.89030905073488,352.9870498516295,471.9219660656349
"Bogotá",4.5987761,"-74.0765362","September","0.0066995865437501495","245.3999473058933",141.26233905410825,352.1685163143896,625.6381145294007
"Bogotá",4.5987761,"-74.0765362","October","0.010512786176207229","206.15717653000422",141.5613196644301,357.9391066180979,516.5308689587904
"Bogotá",4.5987761,"-74.0765362","November","0.0011318751171491464","177.83365799346936",142.08114441196707,356.78908364197946,455.35483493028823
"Bogotá",4.5987761,"-74.0765362","December","0.03381636196788184","190.53995681273884",142.16345649573373,360.3224117816422,503.1047213963617
"Busan",35.1027778,"129.0402778","January","446.28183588001815","0.03613538088447324",169.82797967068316,446.22212252259374,238.21274673228655
"Busan",35.1027778,"129.0402778","February","313.8557874183248","4.437216918842016",165.06594133418506,447.5955830819466,322.4863440394102
"Busan",35.1027778,"129.0402778","March","114.0688307391083","44.970031146197975",155.84418661070492,437.6062184446983,576.2828652790971
"Busan",35.1027778,"129.0402778","April","9.790816269838134","165.19320696147554",144.42559966287786,431.11684914012534,693.9222744927928
"Busan",35.1027778,"129.0402778","May","0.","368.922909998094",133.34938267588555,427.80884174681904,774.6929999240202
"Busan",35.1027778,"129.0402778","June","0.","651.8601606867446",123.34246206342696,422.9457086228977,657.1553406340943
"Busan",35.1027778,"129.0402778","July","0.","1011.6985057517177",113.80004214328493,429.4616377593124,574.1940177179664
"Busan",35.1027778,"129.0402778","August","0.","1198.9666518094577",109.2656777161683,427.8096671860119,578.086073687058
"Busan",35.1027778,"129.0402778","September","0.","781.0945664802516",118.45293658674686,437.0427712819661,444.9863936087433
"Busan",35.1027778,"129.0402778","October","0.16819160340385386","344.2358131273654",130.80030327805298,443.1022838926273,384.2116801417276
"Busan",35.1027778,"129.0402778","November","52.18572926991119","56.60835880219998",147.720785668465,444.4257760879754,228.49756742919416
"Busan",35.1027778,"129.0402778","December","351.92255964898","1.418165276785813",165.64808841830222,450.3745732045106,190.03830681226057
"Cape Town",-33.928992,"18.417396","January","0.","774.8838100774864",123.51014819058436,372.6950635577971,1217.1161693693637
"Cape Town",-33.928992,"18.417396","February","0.","753.5663053288022",123.067236045628,378.2569817930162,1071.4737381706386
"Cape Town",-33.928992,"18.417396","March","0.","560.4045245453996",126.45293892534288,379.03802778902025,773.9460647687422
"Cape Town",-33.928992,"18.417396","April","0.","312.54307918158173",132.94045616056619,382.831890902713,469.71508406338495
"Cape Town",-33.928992,"18.417396","May","0.020011684081726502","114.48779752758878",139.12858664795405,390.49219184268736,215.04377617996204
"Cape Town",-33.928992,"18.417396","June","0.6696914393214201","55.51966944977519",143.68851554132263,387.677792390084,174.11516110509572
"Cape Town",-33.928992,"18.417396","July","1.5623111973762145","60.82559524259941",144.9628336556003,389.25778290380003,204.59097326498687
"Cape Town",-33.928992,"18.417396","August","1.7766746248390737","80.38592773941295",144.9350354305238,383.0075247041102,306.37271722771396
"Cape Town",-33.928992,"18.417396","September","0.11906798192538931","169.39690884804844",141.93649622018296,381.33402168821885,553.3039650781485
"Cape Town",-33.928992,"18.417396","October","0.0006335703399722762","329.54063999781636",136.56950300987307,382.8648576793693,846.0763403600039
"Cape Town",-33.928992,"18.417396","November","0.","474.63373062247103",132.4983138352162,377.5133438780224,1103.2103999671172
"Cape Town",-33.928992,"18.417396","December","0.","672.5654183479911",126.658881481592,378.1432115771049,1223.0934259332616
"Casablanca",33.6,"-7.62","January","26.228187218797906","96.21023329845843",147.07399461532225,369.2436854170281,262.6630076427613
"Casablanca",33.6,"-7.62","February","21.143396882503733","146.6834284827006",145.38994733443653,368.35017251420845,410.318667827301
"Casablanca",33.6,"-7.62","March","3.1873227597593297","303.9010487086684",139.02088767014683,365.9257104797999,618.38369443006
"Casablanca",33.6,"-7.62","April","0.39971410401164414","451.28166370861766",134.15805743117136,362.1252108772117,867.3625534933556
"Casablanca",33.6,"-7.62","May","0.","690.8434089388734",126.08433369294231,366.1155716807039,983.1011740729881
"Casablanca",33.6,"-7.62","June","0.","917.8012115610793",119.54725712728874,359.5420986322379,1073.8532020405173
"Casablanca",33.6,"-7.62","July","0.","1084.5785571738468",115.26146914802574,363.32514567714367,1112.9411925358947
"Casablanca",33.6,"-7.62","August","0.","1081.8315691558555",114.40159365817613,361.0255065595173,981.7864335971041
"Casablanca",33.6,"-7.62","September","0.","842.5553314339642",119.07383258627128,364.5575086501986,750.0083165060482
"Casablanca",33.6,"-7.62","October","0.","583.7269114969973",124.63225817486723,372.6420442701034,493.6408145227548
"Casablanca",33.6,"-7.62","November","0.852725250467077","254.64334978678218",136.29268512751756,371.8899320857515,302.1893226058328
"Casablanca",33.6,"-7.62","December","10.073116905602875","132.3483917190233",143.20420940436296,377.1528048364982,241.25325311221638
"Changsha",28.2312227,"112.9334574","January","335.9736942409175","21.937159078692954",163.78688697694977,444.7089075605974,208.57564995964793
"Changsha",28.2312227,"112.9334574","February","217.49311269089867","57.52483448485377",157.5611843044808,446.5876072339948,201.5932598135768
"Changsha",28.2312227,"112.9334574","March","44.241212233020946","205.74925750455523",142.85185810378505,440.99545877722863,329.7043113627819
"Changsha",28.2312227,"112.9334574","April","1.9075710378381785","499.08219831695516",128.46943522404968,435.59044044985154,437.51087208921945
"Changsha",28.2312227,"112.9334574","May","0.","859.2470099608978",116.86959073085367,434.604130476717,479.7239548584042
"Changsha",28.2312227,"112.9334574","June","0.","1271.934548305244",107.23698971251419,426.2876514598738,550.0485619113189
"Changsha",28.2312227,"112.9334574","July","0.","1661.0583503302805",98.53034934550891,430.03363124046064,684.2351449338256
"Changsha",28.2312227,"112.9334574","August","0.","1550.34401678058",100.75174466129441,429.2598568606527,605.4501880209673
"Changsha",28.2312227,"112.9334574","September","0.","1060.2164361690025",111.45545694678108,437.78778748982495,435.8824860781761
"Changsha",28.2312227,"112.9334574","October","0.029244053629073872","587.166935432475",123.84388822514079,444.99162367764234,392.4840261287681
"Changsha",28.2312227,"112.9334574","November","26.388756200487364","172.29793469834206",141.88405093213623,445.81428442272505,239.29366114042912
"Changsha",28.2312227,"112.9334574","December","182.9368875006616","22.413824320780556",158.46942725464663,451.33498040217603,205.67838194426076
"Chengdu",30.67,"104.07000000000001","January","270.8535073925","7.101967181772095",162.92426633841762,440.15867979650903,152.88892789782565
"Chengdu",30.67,"104.07000000000001","February","133.11625194943616","32.58755513563468",155.66027459020881,442.0258109163038,189.28161517512854
"Chengdu",30.67,"104.07000000000001","March","21.38325921908748","207.24127330528347",141.79213680411488,437.80989967860893,354.7345859621944
"Chengdu",30.67,"104.07000000000001","April","0.10815413636220307","554.9557517532426",127.03032223178889,432.0198498292848,493.83773630898594
"Chengdu",30.67,"104.07000000000001","May","0.","882.2793679602672",116.67084087610434,432.9437033776203,521.6372344779824
"Chengdu",30.67,"104.07000000000001","June","0.","1128.760518493571",110.16311696300355,427.3270515688626,472.06708965049387
"Chengdu",30.67,"104.07000000000001","July","0.","1235.154838269405",107.76863026504179,432.1555914822766,498.90570094480296
"Chengdu",30.67,"104.07000000000001","August","0.","1182.9228800250646",108.94183849951372,429.4314155798295,488.2417772640865
"Chengdu",30.67,"104.07000000000001","September","0.","707.6002642095019",118.85639243978936,437.2679744655787,268.57769375555375
"Chengdu",30.67,"104.07000000000001","October","0.0008976759015227751","295.7580853511528",130.20216073386035,445.59390854352074,174.30252426519363
"Chengdu",30.67,"104.07000000000001","November","16.67085121564413","76.24786942868269",143.57703071588523,444.69626883963554,135.9297294541015
"Chengdu",30.67,"104.07000000000001","December","161.6206777811426","4.18781580682439",158.7427096563872,448.49417690510376,128.25252843818137
"Chennai",13.09,"80.27","January","0","1100.734708404144",111.66177490125004,420.3448989937011,601.460961748006
"Chennai",13.09,"80.27","February","0","1221.8152642311354",109.58839951778454,423.07234525943824,772.3260735517802
"Chennai",13.09,"80.27","March","0","1466.686717647182",104.36597897978099,422.0852002131459,905.7208513336008
"Chennai",13.09,"80.27","April","0","1682.5387925545504",99.12204908718714,420.9154672873226,902.3043785593716
"Chennai",13.09,"80.27","May","0","1837.7096820321415",95.17531400771763,424.61697268760287,873.4335824691705
"Chennai",13.09,"80.27","June","0","1781.1795908581007",95.44785474354657,418.9848248963835,666.4447367163259
"Chennai",13.09,"80.27","July","0","1650.5775144465945",97.74873928174638,424.24801514637693,526.6436259976235
"Chennai",13.09,"80.27","August","0","1575.3868357248211",99.91067834091812,419.7758617346947,581.2728358515097
"Chennai",13.09,"80.27","September","0","1550.7649782202402",100.66513734703334,422.6661278755899,616.9253469524718
"Chennai",13.09,"80.27","October","0","1404.3457170297343",103.6767935400534,427.8544229851217,539.7509189909281
"Chennai",13.09,"80.27","November","0","1205.2307462051206",107.9139418062994,425.2377977881504,437.66800707442417
"Chennai",13.09,"80.27","December","0","1095.3281336548353",110.50479364733482,428.5839322319671,419.9502985633104
"Dalian",38.9181714,"121.6282945","January","1019.8920432432365","0.",185.3139434248318,449.95164111216326,194.4271671679004
"Dalian",38.9181714,"121.6282945","February","846.1675065744893","0.",181.90132086483183,447.43429982333623,336.42129277521786
"Dalian",38.9181714,"121.6282945","March","411.59347180635467","1.7234739132974914",170.49509649674633,437.30230905539725,590.3313799570874
"Dalian",38.9181714,"121.6282945","April","71.02392309963633","54.54501726378435",155.12635716914963,428.9067423218765,716.5973782670094
"Dalian",38.9181714,"121.6282945","May","0.28702037053461416","252.00679356645716",139.13021524693184,426.1597102938664,780.1459755537737
"Dalian",38.9181714,"121.6282945","June","0.","615.8014471287617",125.24777582801498,418.54188879933014,766.0188228175626
"Dalian",38.9181714,"121.6282945","July","0.","973.303170909738",115.24096181121259,426.76178380882834,633.285967548164
"Dalian",38.9181714,"121.6282945","August","0.","1070.7678225914285",112.55169686204728,427.0316268520266,592.5613111676365
"Dalian",38.9181714,"121.6282945","September","0.","642.0512152540376",122.5621776041146,435.4076156817651,501.79124727494474
"Dalian",38.9181714,"121.6282945","October","5.107552043683511","177.80881718027578",138.07953296321577,445.929072094282,358.6950615938322
"Dalian",38.9181714,"121.6282945","November","202.39996719353238","9.615002141783107",159.09184616526326,448.16485491957116,183.87938454798856
"Dalian",38.9181714,"121.6282945","December","778.8994525093293","0.",178.43106462265763,455.0537150096407,130.86016704378628
"Damascus",33.5,"36.32","January","287.595668848494","19.21847826814465",161.8126108775291,395.5634783966523,241.84796135391406
"Damascus",33.5,"36.32","February","208.3557120091131","70.06895484243313",157.42164310054454,395.8867261530686,391.02646531603017
"Damascus",33.5,"36.32","March","85.70048137541932","263.8839890265526",146.38388875671436,391.61531592020054,689.7961809812113
"Damascus",33.5,"36.32","April","15.012077680019729","554.5183902509564",134.16756589187665,388.3478267974182,921.5638008394614
"Damascus",33.5,"36.32","May","0.8356836267886799","913.7882892863709",121.76669122773097,392.40655483639415,1082.6226759262038
"Damascus",33.5,"36.32","June","0.","1315.355513454594",111.39334036536212,384.1281779082134,1304.9474887009985
"Damascus",33.5,"36.32","July","0.","1512.4247215792013",105.6454682172609,388.6492552096819,1251.4758535994895
"Damascus",33.5,"36.32","August","0.","1471.0483189582656",105.69407007469952,387.25633719137966,1110.9177161708858
"Damascus",33.5,"36.32","September","0.","1117.6350739864918",113.51828818320345,391.2367781342811,883.0135378571354
"Damascus",33.5,"36.32","October","1.6820828595810922","593.5870452140337",127.17577296786247,399.06493553825476,548.4958024335008
"Damascus",33.5,"36.32","November","52.152789884232966","167.45701983080906",145.25127821952256,398.37984457554535,329.56137553337453
"Damascus",33.5,"36.32","December","195.27526256008775","30.39501190872288",157.24866371577437,404.127377633664,228.2596561791912
"Durban",-29.87,"30.99","January","0","1042.4357137003847",113.9571954767352,381.6213915845363,780.9567584853929
"Durban",-29.87,"30.99","February","0","1097.9967515194635",112.847005398205,385.1407474569048,822.292284327302
"Durban",-29.87,"30.99","March","0","930.0097010538849",115.7377779544593,388.17497984711355,630.6448424722909
"Durban",-29.87,"30.99","April","0","659.0018498875118",121.51684404516364,390.5368460088594,467.3774272562227
"Durban",-29.87,"30.99","May","0","493.1260651643894",125.27511000904893,397.20535541063873,337.10929059345614
"Durban",-29.87,"30.99","June","0","317.2719379567013",131.11198981642394,392.102001148729,278.36577963250465
"Durban",-29.87,"30.99","July","0","297.9693572380231",132.45379416174092,396.4109516223735,313.3749855995207
"Durban",-29.87,"30.99","August","0","377.0345391673696",130.03026399367008,390.5592603735932,408.1414267639802
"Durban",-29.87,"30.99","September","0","479.2046827106576",127.14283907133755,388.6847502855146,544.562700486438
"Durban",-29.87,"30.99","October","0","548.7756350507607",124.8806453653989,392.529483958704,577.9586477725777
"Durban",-29.87,"30.99","November","0","692.1134528154781",121.83470163214002,386.70372069571573,666.7608781567486
"Durban",-29.87,"30.99","December","0","873.9091777325484",117.71268066409942,388.0821080246247,732.5358596668217
"Faisalabad",31.41,"73.11","January","49.441465877845054","167.19914357012874",146.2142743709017,418.8836769643174,345.87790085627273
"Faisalabad",31.41,"73.11","February","10.727623149073072","320.9753098991939",137.59580777173605,420.9469874540148,441.9024315814338
"Faisalabad",31.41,"73.11","March","0.025571520165515504","785.0215026588146",121.93722424648512,416.73592633006587,708.2920980119793
"Faisalabad",31.41,"73.11","April","0.","1459.6233452720355",104.99275025639957,415.0304202113555,933.3722050010509
"Faisalabad",31.41,"73.11","May","0.","2035.633241259687",91.31770628068044,418.18207505090163,1019.5753820015983
"Faisalabad",31.41,"73.11","June","0.","2178.4055386076493",87.46737682335949,410.9072716042937,923.8513110318831
"Faisalabad",31.41,"73.11","July","0.","1943.6018713414696",91.7759891366477,416.5704195075718,678.5093513954608
"Faisalabad",31.41,"73.11","August","0.","1790.2124215364654",95.09795552792394,413.7492059690084,620.1874281750743
"Faisalabad",31.41,"73.11","September","0.","1599.794458891623",99.49749978697857,418.04017108653693,604.1592084736029
"Faisalabad",31.41,"73.11","October","0.","1178.879564585821",109.45593973714195,424.63562653290666,540.6450353718877
"Faisalabad",31.41,"73.11","November","0.2269415749880024","587.8628366896833",125.70662499620543,422.34744646421564,399.25829251898176
"Faisalabad",31.41,"73.11","December","17.67977022252039","235.5634616095339",141.33531170712965,426.9352115644071,306.37584811034753
"Fortaleza",-3.7304512,"-38.5217989","January","0","1387.8718903336794",105.89990665430155,351.3146194450353,860.9712806409457
